DATE,DAY,MONTH,YEAR,PRCP,SNOW,TMAX,TMIN,WT_FOG,WT_THUNDER,WT_SLEET,WT_HAIL,WT_GLAZE,WT_HIGHWINDS
11/6/2014,6,11,2014,0.23,0.0,55.0,43,0.0,0.0,0.0,0.0,0.0,0.0
11/7/2014,7,11,2014,0.22,0.0,51.0,43,0.0,0.0,0.0,0.0,0.0,0.0
11/8/2014,8,11,2014,0.0,0.0,44.0,30,0.0,0.0,0.0,0.0,0.0,0.0
11/9/2014,9,11,2014,0.0,0.0,47.0,30,0.0,0.0,0.0,0.0,0.0,0.0
11/10/2014,10,11,2014,0.0,0.0,48.0,38,0.0,0.0,0.0,0.0,0.0,0.0
11/11/2014,11,11,2014,0.0,0.0,60.0,36,0.0,0.0,0.0,0.0,0.0,0.0
11/12/2014,12,11,2014,0.0,0.0,63.0,47,0.0,0.0,0.0,0.0,0.0,0.0
11/13/2014,13,11,2014,0.0,0.0,51.0,33,0.0,0.0,0.0,0.0,0.0,0.0
11/14/2014,14,11,2014,0.0,0.0,36.0,28,0.0,0.0,0.0,0.0,0.0,0.0
11/15/2014,15,11,2014,0.0,0.0,34.0,28,0.0,0.0,0.0,0.0,0.0,0.0
11/16/2014,16,11,2014,0.0,0.0,35.0,24,0.0,0.0,0.0,0.0,0.0,0.0
11/17/2014,17,11,2014,0.21,0.0,39.0,32,0.0,0.0,1.0,0.0,0.0,0.0
11/18/2014,18,11,2014,0.37,0.0,37.0,14,0.0,0.0,0.0,0.0,0.0,0.0
11/19/2014,19,11,2014,0.0,0.0,18.0,13,0.0,0.0,0.0,0.0,0.0,0.0
11/20/2014,20,11,2014,0.0,0.0,32.0,13,0.0,0.0,0.0,0.0,0.0,0.0
11/21/2014,21,11,2014,0.0,0.0,30.0,20,0.0,0.0,0.0,0.0,0.0,0.0
11/22/2014,22,11,2014,0.0,0.0,28.0,14,0.0,0.0,0.0,0.0,0.0,0.0
11/23/2014,23,11,2014,0.0,0.0,37.0,16,0.0,0.0,0.0,0.0,1.0,0.0
11/24/2014,24,11,2014,0.41,0.0,58.0,35,0.0,0.0,0.0,0.0,0.0,0.0
11/25/2014,25,11,2014,0.0,0.0,66.0,42,0.0,0.0,0.0,0.0,0.0,0.0
11/26/2014,26,11,2014,0.0,0.0,48.0,33,0.0,0.0,0.0,0.0,0.0,0.0
11/27/2014,27,11,2014,0.39,4.1,33.0,30,1.0,0.0,0.0,0.0,0.0,0.0
11/28/2014,28,11,2014,0.03,0.3,34.0,25,0.0,0.0,0.0,0.0,0.0,0.0
11/29/2014,29,11,2014,0.05,0.8,28.0,22,0.0,0.0,0.0,0.0,0.0,0.0
11/30/2014,30,11,2014,0.0,0.0,38.0,24,0.0,0.0,0.0,0.0,0.0,0.0
12/1/2014,1,12,2014,0.0,0.0,58.0,38,0.0,0.0,0.0,0.0,0.0,0.0
12/2/2014,2,12,2014,0.04,0.0,56.0,25,0.0,0.0,1.0,0.0,0.0,0.0
12/3/2014,3,12,2014,0.48,0.2,34.0,25,1.0,0.0,1.0,0.0,1.0,0.0
12/4/2014,4,12,2014,0.0,0.0,38.0,29,0.0,0.0,0.0,0.0,0.0,0.0
12/5/2014,5,12,2014,0.0,0.0,34.0,27,0.0,0.0,0.0,0.0,0.0,0.0
12/6/2014,6,12,2014,0.51,0.0,34.0,32,0.0,0.0,0.0,0.0,1.0,0.0
12/7/2014,7,12,2014,0.41,0.0,38.0,30,0.0,0.0,0.0,0.0,0.0,0.0
12/8/2014,8,12,2014,0.0,0.0,37.0,23,0.0,0.0,0.0,0.0,0.0,0.0
12/9/2014,9,12,2014,0.04,0.2,30.0,24,0.0,0.0,1.0,0.0,1.0,0.0
12/10/2014,10,12,2014,0.0,0.0,41.0,29,0.0,0.0,0.0,0.0,0.0,0.0
12/11/2014,11,12,2014,0.1,1.5,37.0,27,0.0,0.0,0.0,0.0,0.0,0.0
12/12/2014,12,12,2014,0.03,0.6,32.0,28,0.0,0.0,0.0,0.0,0.0,0.0
12/13/2014,13,12,2014,0.0,0.0,35.0,31,0.0,0.0,0.0,0.0,0.0,0.0
12/14/2014,14,12,2014,0.0,0.0,40.0,30,0.0,0.0,0.0,0.0,0.0,0.0
12/15/2014,15,12,2014,0.0,0.0,41.0,40,0.0,0.0,0.0,0.0,0.0,0.0
12/16/2014,16,12,2014,0.0,0.0,44.0,33,0.0,0.0,0.0,0.0,0.0,0.0
12/17/2014,17,12,2014,0.25,0.0,42.0,37,0.0,0.0,0.0,0.0,0.0,0.0
12/18/2014,18,12,2014,0.0,0.0,42.0,29,0.0,0.0,0.0,0.0,0.0,0.0
12/19/2014,19,12,2014,0.0,0.0,31.0,29,0.0,0.0,0.0,0.0,0.0,0.0
12/20/2014,20,12,2014,0.0,0.0,31.0,25,0.0,0.0,0.0,0.0,0.0,0.0
12/21/2014,21,12,2014,0.0,0.0,28.0,25,0.0,0.0,0.0,0.0,0.0,0.0
12/22/2014,22,12,2014,0.0,0.0,30.0,20,0.0,0.0,0.0,0.0,0.0,0.0
12/23/2014,23,12,2014,0.1,0.0,35.0,21,1.0,0.0,1.0,0.0,1.0,0.0
12/24/2014,24,12,2014,0.16,0.0,45.0,34,1.0,0.0,0.0,0.0,0.0,0.0
12/25/2014,25,12,2014,0.13,0.0,50.0,41,1.0,0.0,0.0,0.0,0.0,0.0
12/26/2014,26,12,2014,0.01,0.0,41.0,35,0.0,0.0,0.0,0.0,0.0,0.0
12/27/2014,27,12,2014,0.0,0.0,47.0,32,0.0,0.0,0.0,0.0,0.0,0.0
12/28/2014,28,12,2014,0.02,0.0,53.0,32,0.0,0.0,0.0,0.0,0.0,0.0
12/29/2014,29,12,2014,0.01,0.0,47.0,29,0.0,0.0,0.0,0.0,0.0,0.0
12/30/2014,30,12,2014,0.0,0.0,36.0,25,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2014,31,12,2014,0.0,0.0,31.0,20,0.0,0.0,0.0,0.0,0.0,0.0
1/1/2015,1,1,2015,0.0,0.0,26.0,18,0.0,0.0,0.0,0.0,0.0,0.0
1/2/2015,2,1,2015,0.0,0.0,35.0,20,0.0,0.0,0.0,0.0,0.0,0.0
1/3/2015,3,1,2015,0.0,0.0,36.0,21,0.0,0.0,0.0,0.0,0.0,0.0
1/4/2015,4,1,2015,0.61,0.1,39.0,29,0.0,0.0,1.0,0.0,1.0,0.0
1/5/2015,5,1,2015,0.1,0.0,49.0,26,0.0,0.0,1.0,0.0,0.0,0.0
1/6/2015,6,1,2015,0.04,0.6,26.0,9,0.0,0.0,0.0,0.0,0.0,0.0
1/7/2015,7,1,2015,0.06,0.8,19.0,10,0.0,0.0,0.0,0.0,0.0,0.0
1/8/2015,8,1,2015,0.0,0.1,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0
1/9/2015,9,1,2015,0.07,1.0,19.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1/10/2015,10,1,2015,0.01,0.1,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0
1/11/2015,11,1,2015,0.0,0.0,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0
1/12/2015,12,1,2015,0.0,0.0,34.0,14,0.0,0.0,0.0,0.0,1.0,0.0
1/13/2015,13,1,2015,0.03,0.0,36.0,18,0.0,0.0,0.0,0.0,1.0,0.0
1/14/2015,14,1,2015,0.0,0.0,20.0,8,0.0,0.0,0.0,0.0,0.0,0.0
1/15/2015,15,1,2015,0.0,0.0,23.0,8,0.0,0.0,0.0,0.0,0.0,0.0
1/16/2015,16,1,2015,0.0,0.0,33.0,18,0.0,0.0,0.0,0.0,0.0,0.0
1/17/2015,17,1,2015,0.0,0.0,33.0,9,0.0,0.0,0.0,0.0,0.0,0.0
1/18/2015,18,1,2015,0.0,0.0,35.0,11,0.0,0.0,0.0,0.0,0.0,0.0
1/19/2015,19,1,2015,0.03,0.1,36.0,32,0.0,0.0,1.0,0.0,0.0,0.0
1/20/2015,20,1,2015,0.0,0.0,35.0,30,0.0,0.0,0.0,0.0,0.0,0.0
1/21/2015,21,1,2015,0.07,1.0,33.0,20,0.0,0.0,0.0,0.0,0.0,0.0
1/22/2015,22,1,2015,0.22,2.6,32.0,20,1.0,0.0,0.0,0.0,0.0,0.0
1/23/2015,23,1,2015,0.0,0.0,32.0,27,0.0,0.0,0.0,0.0,0.0,0.0
1/24/2015,24,1,2015,0.36,4.7,35.0,27,0.0,0.0,0.0,0.0,0.0,0.0
1/25/2015,25,1,2015,0.0,0.0,36.0,29,0.0,0.0,0.0,0.0,0.0,0.0
1/26/2015,26,1,2015,0.37,3.7,35.0,16,0.0,0.0,0.0,0.0,0.0,0.0
1/27/2015,27,1,2015,0.38,4.9,22.0,16,1.0,0.0,0.0,0.0,0.0,0.0
1/28/2015,28,1,2015,0.01,0.1,24.0,9,0.0,0.0,0.0,0.0,0.0,0.0
1/29/2015,29,1,2015,0.0,0.0,28.0,7,0.0,0.0,0.0,0.0,0.0,0.0
1/30/2015,30,1,2015,0.11,1.4,29.0,11,0.0,0.0,0.0,0.0,0.0,0.0
1/31/2015,31,1,2015,0.01,0.1,30.0,9,0.0,0.0,0.0,0.0,0.0,0.0
2/1/2015,1,2,2015,0.0,0.0,26.0,12,0.0,0.0,0.0,0.0,0.0,0.0
2/2/2015,2,2,2015,0.63,3.5,34.0,26,0.0,0.0,1.0,0.0,1.0,0.0
2/3/2015,3,2,2015,0.0,0.0,35.0,9,0.0,0.0,0.0,0.0,0.0,0.0
2/4/2015,4,2,2015,0.01,0.1,25.0,9,0.0,0.0,0.0,0.0,0.0,0.0
2/5/2015,5,2,2015,0.01,0.1,43.0,20,0.0,0.0,0.0,0.0,0.0,0.0
2/6/2015,6,2,2015,0.01,0.2,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2/7/2015,7,2,2015,0.0,0.0,30.0,5,0.0,0.0,0.0,0.0,0.0,0.0
2/8/2015,8,2,2015,0.0,0.0,44.0,28,0.0,0.0,0.0,0.0,0.0,0.0
2/9/2015,9,2,2015,0.08,0.0,42.0,32,1.0,0.0,0.0,0.0,0.0,0.0
2/10/2015,10,2,2015,0.05,0.1,34.0,24,1.0,0.0,0.0,0.0,1.0,0.0
2/11/2015,11,2,2015,0.0,0.0,29.0,19,0.0,0.0,0.0,0.0,0.0,0.0
2/12/2015,12,2,2015,0.01,0.1,35.0,19,0.0,0.0,0.0,0.0,0.0,0.0
2/13/2015,13,2,2015,0.01,0.1,30.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2/14/2015,14,2,2015,0.0,0.0,20.0,5,0.0,0.0,0.0,0.0,0.0,0.0
2/15/2015,15,2,2015,0.09,2.0,27.0,-3,0.0,0.0,0.0,0.0,0.0,0.0
2/16/2015,16,2,2015,0.0,0.0,6.0,-7,0.0,0.0,0.0,0.0,0.0,0.0
2/17/2015,17,2,2015,0.06,0.9,9.0,-7,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2015,18,2,2015,0.0,0.0,22.0,5,0.0,0.0,0.0,0.0,0.0,0.0
2/19/2015,19,2,2015,0.06,1.2,25.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2/20/2015,20,2,2015,0.0,0.0,8.0,-8,0.0,0.0,0.0,0.0,0.0,0.0
2/21/2015,21,2,2015,0.0,0.0,13.0,-7,0.0,0.0,0.0,0.0,0.0,0.0
2/22/2015,22,2,2015,0.11,1.5,25.0,13,1.0,0.0,0.0,0.0,0.0,0.0
2/23/2015,23,2,2015,0.0,0.0,33.0,13,0.0,0.0,0.0,0.0,0.0,0.0
2/24/2015,24,2,2015,0.0,0.0,15.0,-5,0.0,0.0,0.0,0.0,0.0,0.0
2/25/2015,25,2,2015,0.0,0.0,23.0,-4,0.0,0.0,0.0,0.0,0.0,0.0
2/26/2015,26,2,2015,0.0,0.0,32.0,15,0.0,0.0,0.0,0.0,0.0,0.0
2/27/2015,27,2,2015,0.15,4.9,26.0,11,0.0,0.0,0.0,0.0,0.0,0.0
2/28/2015,28,2,2015,0.0,0.0,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3/1/2015,1,3,2015,0.04,0.4,26.0,2,0.0,0.0,0.0,0.0,0.0,0.0
3/2/2015,2,3,2015,0.24,2.8,32.0,19,0.0,0.0,0.0,0.0,0.0,0.0
3/3/2015,3,3,2015,0.0,0.0,30.0,15,0.0,0.0,0.0,0.0,0.0,0.0
3/4/2015,4,3,2015,0.79,0.7,37.0,17,0.0,0.0,1.0,0.0,1.0,0.0
3/5/2015,5,3,2015,0.01,0.0,37.0,24,0.0,0.0,0.0,0.0,0.0,0.0
3/6/2015,6,3,2015,0.0,0.0,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0
3/7/2015,7,3,2015,0.0,0.0,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0
3/8/2015,8,3,2015,0.0,0.0,40.0,14,0.0,0.0,0.0,0.0,0.0,0.0
3/9/2015,9,3,2015,0.0,0.0,44.0,35,0.0,0.0,0.0,0.0,0.0,0.0
3/10/2015,10,3,2015,0.0,0.0,50.0,32,0.0,0.0,0.0,0.0,0.0,0.0
3/11/2015,11,3,2015,0.31,0.0,44.0,32,0.0,0.0,0.0,0.0,0.0,0.0
3/12/2015,12,3,2015,0.0,0.0,47.0,33,0.0,0.0,0.0,0.0,0.0,0.0
3/13/2015,13,3,2015,0.0,0.0,47.0,27,0.0,0.0,0.0,0.0,0.0,0.0
3/14/2015,14,3,2015,0.29,0.0,46.0,28,0.0,0.0,0.0,0.0,0.0,0.0
3/15/2015,15,3,2015,0.08,0.0,47.0,36,0.0,0.0,0.0,0.0,0.0,0.0
3/16/2015,16,3,2015,0.0,0.0,36.0,29,0.0,0.0,0.0,0.0,0.0,0.0
3/17/2015,17,3,2015,0.0,0.0,58.0,30,0.0,0.0,0.0,0.0,0.0,0.0
3/18/2015,18,3,2015,0.0,0.0,55.0,23,0.0,0.0,0.0,0.0,0.0,0.0
3/19/2015,19,3,2015,0.0,0.0,39.0,24,0.0,0.0,0.0,0.0,0.0,0.0
3/20/2015,20,3,2015,0.12,1.0,44.0,27,1.0,0.0,0.0,0.0,0.0,0.0
3/21/2015,21,3,2015,0.29,2.9,34.0,30,0.0,0.0,0.0,0.0,0.0,0.0
3/22/2015,22,3,2015,0.0,0.0,52.0,27,0.0,0.0,0.0,0.0,0.0,0.0
3/23/2015,23,3,2015,0.0,0.0,39.0,19,0.0,0.0,0.0,0.0,0.0,0.0
3/24/2015,24,3,2015,0.0,0.0,39.0,19,0.0,0.0,0.0,0.0,0.0,0.0
3/25/2015,25,3,2015,0.0,0.0,43.0,25,0.0,0.0,0.0,0.0,0.0,0.0
3/26/2015,26,3,2015,0.09,0.0,44.0,32,1.0,0.0,0.0,0.0,0.0,0.0
3/27/2015,27,3,2015,0.11,0.0,58.0,35,0.0,0.0,0.0,0.0,0.0,0.0
3/28/2015,28,3,2015,0.0,0.0,39.0,20,0.0,0.0,0.0,0.0,0.0,0.0
3/29/2015,29,3,2015,0.0,0.0,28.0,17,0.0,0.0,0.0,0.0,0.0,0.0
3/30/2015,30,3,2015,0.02,0.0,45.0,18,0.0,0.0,0.0,0.0,0.0,0.0
3/31/2015,31,3,2015,0.01,0.0,49.0,33,0.0,0.0,0.0,0.0,0.0,0.0
4/1/2015,1,4,2015,0.22,0.5,39.0,29,0.0,0.0,0.0,0.0,0.0,0.0
4/2/2015,2,4,2015,0.0,0.0,48.0,29,0.0,0.0,0.0,0.0,0.0,0.0
4/3/2015,3,4,2015,0.32,0.0,68.0,34,0.0,0.0,0.0,0.0,0.0,0.0
4/4/2015,4,4,2015,0.24,0.0,60.0,39,0.0,0.0,0.0,0.0,0.0,0.0
4/5/2015,5,4,2015,0.0,0.0,46.0,38,0.0,0.0,0.0,0.0,0.0,0.0
4/6/2015,6,4,2015,0.0,0.0,60.0,35,0.0,0.0,0.0,0.0,0.0,0.0
4/7/2015,7,4,2015,0.0,0.0,69.0,38,0.0,0.0,0.0,0.0,0.0,0.0
4/8/2015,8,4,2015,0.58,0.0,54.0,44,0.0,0.0,0.0,0.0,0.0,0.0
4/9/2015,9,4,2015,0.02,0.0,45.0,39,1.0,0.0,0.0,0.0,0.0,0.0
4/10/2015,10,4,2015,0.42,0.0,49.0,39,0.0,1.0,0.0,0.0,0.0,0.0
4/11/2015,11,4,2015,0.33,0.0,65.0,42,0.0,0.0,0.0,0.0,0.0,0.0
4/12/2015,12,4,2015,0.0,0.0,53.0,33,0.0,0.0,0.0,0.0,0.0,0.0
4/13/2015,13,4,2015,0.0,0.0,66.0,38,0.0,0.0,0.0,0.0,0.0,0.0
4/14/2015,14,4,2015,0.27,0.0,77.0,51,0.0,0.0,0.0,0.0,0.0,0.0
4/15/2015,15,4,2015,0.0,0.0,60.0,43,0.0,0.0,0.0,0.0,0.0,0.0
4/16/2015,16,4,2015,0.0,0.0,65.0,41,0.0,0.0,0.0,0.0,0.0,0.0
4/17/2015,17,4,2015,0.13,0.0,68.0,44,0.0,0.0,0.0,0.0,0.0,0.0
4/18/2015,18,4,2015,0.01,0.0,67.0,47,0.0,0.0,0.0,0.0,0.0,0.0
4/19/2015,19,4,2015,0.0,0.0,77.0,47,0.0,0.0,0.0,0.0,0.0,0.0
4/20/2015,20,4,2015,0.76,0.0,67.0,45,0.0,0.0,0.0,0.0,0.0,0.0
4/21/2015,21,4,2015,1.39,0.0,66.0,45,0.0,1.0,0.0,1.0,0.0,0.0
4/22/2015,22,4,2015,0.12,0.0,56.0,41,0.0,0.0,0.0,0.0,0.0,0.0
4/23/2015,23,4,2015,0.15,0.0,47.0,34,0.0,0.0,0.0,0.0,0.0,0.0
4/24/2015,24,4,2015,0.0,0.0,38.0,31,0.0,0.0,0.0,0.0,0.0,0.0
4/25/2015,25,4,2015,0.0,0.0,50.0,32,0.0,0.0,0.0,0.0,0.0,0.0
4/26/2015,26,4,2015,0.0,0.0,54.0,36,0.0,0.0,0.0,0.0,0.0,0.0
4/27/2015,27,4,2015,0.0,0.0,59.0,39,0.0,0.0,0.0,0.0,0.0,0.0
4/28/2015,28,4,2015,0.03,0.0,52.0,43,0.0,0.0,0.0,0.0,0.0,0.0
4/29/2015,29,4,2015,0.0,0.0,66.0,44,0.0,0.0,0.0,0.0,0.0,0.0
4/30/2015,30,4,2015,0.0,0.0,72.0,47,0.0,0.0,0.0,0.0,0.0,0.0
5/1/2015,1,5,2015,0.16,0.0,68.0,51,0.0,0.0,0.0,0.0,0.0,0.0
5/2/2015,2,5,2015,0.0,0.0,65.0,45,0.0,0.0,0.0,0.0,0.0,0.0
5/3/2015,3,5,2015,0.0,0.0,72.0,48,0.0,0.0,0.0,0.0,0.0,0.0
5/4/2015,4,5,2015,0.0,0.0,75.0,51,0.0,0.0,0.0,0.0,0.0,0.0
5/5/2015,5,5,2015,0.0,0.0,83.0,55,0.0,0.0,0.0,0.0,0.0,0.0
5/6/2015,6,5,2015,0.14,0.0,74.0,58,0.0,1.0,0.0,0.0,0.0,0.0
5/7/2015,7,5,2015,0.38,0.0,65.0,52,1.0,0.0,0.0,0.0,0.0,0.0
5/8/2015,8,5,2015,0.0,0.0,80.0,54,0.0,0.0,0.0,0.0,0.0,0.0
5/9/2015,9,5,2015,0.0,0.0,86.0,63,0.0,0.0,0.0,0.0,0.0,0.0
5/10/2015,10,5,2015,0.0,0.0,82.0,66,0.0,0.0,0.0,0.0,0.0,0.0
5/11/2015,11,5,2015,0.0,0.0,85.0,67,0.0,0.0,0.0,0.0,0.0,0.0
5/12/2015,12,5,2015,0.13,0.0,84.0,64,0.0,1.0,0.0,0.0,0.0,0.0
5/13/2015,13,5,2015,0.0,0.0,75.0,50,0.0,0.0,0.0,0.0,0.0,0.0
5/14/2015,14,5,2015,0.0,0.0,56.0,39,0.0,0.0,0.0,0.0,0.0,0.0
5/15/2015,15,5,2015,0.0,0.0,66.0,44,0.0,0.0,0.0,0.0,0.0,0.0
5/16/2015,16,5,2015,0.06,0.0,74.0,53,0.0,0.0,0.0,0.0,0.0,0.0
5/17/2015,17,5,2015,0.01,0.0,80.0,63,0.0,0.0,0.0,0.0,0.0,0.0
5/18/2015,18,5,2015,0.1,0.0,76.0,64,0.0,0.0,0.0,0.0,0.0,0.0
5/19/2015,19,5,2015,0.02,0.0,83.0,66,0.0,0.0,0.0,0.0,0.0,0.0
5/20/2015,20,5,2015,0.0,0.0,80.0,49,0.0,0.0,0.0,0.0,0.0,0.0
5/21/2015,21,5,2015,0.03,0.0,57.0,47,1.0,0.0,0.0,0.0,0.0,0.0
5/22/2015,22,5,2015,0.1,0.0,50.0,44,0.0,0.0,0.0,0.0,0.0,0.0
5/23/2015,23,5,2015,0.0,0.0,65.0,39,0.0,0.0,0.0,0.0,0.0,0.0
5/24/2015,24,5,2015,0.0,0.0,69.0,45,0.0,0.0,0.0,0.0,0.0,0.0
5/25/2015,25,5,2015,0.0,0.0,80.0,52,0.0,0.0,0.0,0.0,0.0,0.0
5/26/2015,26,5,2015,0.0,0.0,85.0,64,0.0,0.0,0.0,0.0,0.0,0.0
5/27/2015,27,5,2015,0.0,0.0,80.0,71,0.0,0.0,0.0,0.0,0.0,0.0
5/28/2015,28,5,2015,0.08,0.0,79.0,64,0.0,0.0,0.0,0.0,0.0,0.0
5/29/2015,29,5,2015,0.0,0.0,80.0,57,0.0,0.0,0.0,0.0,0.0,0.0
5/30/2015,30,5,2015,0.0,0.0,83.0,62,0.0,0.0,0.0,0.0,0.0,0.0
5/31/2015,31,5,2015,0.35,0.0,85.0,68,0.0,1.0,0.0,0.0,0.0,0.0
6/1/2015,1,6,2015,0.6,0.0,83.0,60,1.0,1.0,0.0,0.0,0.0,0.0
6/2/2015,2,6,2015,0.02,0.0,67.0,53,0.0,0.0,0.0,0.0,0.0,0.0
6/3/2015,3,6,2015,0.04,0.0,59.0,49,1.0,0.0,0.0,0.0,0.0,0.0
6/4/2015,4,6,2015,0.0,0.0,63.0,50,0.0,0.0,0.0,0.0,0.0,0.0
6/5/2015,5,6,2015,0.01,0.0,64.0,57,0.0,0.0,0.0,0.0,0.0,0.0
6/6/2015,6,6,2015,0.0,0.0,78.0,58,0.0,0.0,0.0,0.0,0.0,0.0
6/7/2015,7,6,2015,0.0,0.0,71.0,47,0.0,0.0,0.0,0.0,0.0,0.0
6/8/2015,8,6,2015,0.15,0.0,76.0,52,0.0,0.0,0.0,0.0,0.0,0.0
6/9/2015,9,6,2015,0.4,0.0,82.0,59,0.0,1.0,0.0,0.0,0.0,0.0
6/10/2015,10,6,2015,0.0,0.0,73.0,57,0.0,0.0,0.0,0.0,0.0,0.0
6/11/2015,11,6,2015,0.0,0.0,81.0,63,0.0,0.0,0.0,0.0,0.0,0.0
6/12/2015,12,6,2015,0.25,0.0,88.0,65,1.0,1.0,0.0,0.0,0.0,0.0
6/13/2015,13,6,2015,0.19,0.0,87.0,66,1.0,0.0,0.0,0.0,0.0,0.0
6/14/2015,14,6,2015,0.12,0.0,74.0,65,0.0,0.0,0.0,0.0,0.0,0.0
6/15/2015,15,6,2015,1.42,0.0,82.0,69,0.0,1.0,0.0,0.0,0.0,0.0
6/16/2015,16,6,2015,0.09,0.0,82.0,71,0.0,0.0,0.0,0.0,0.0,0.0
6/17/2015,17,6,2015,0.0,0.0,82.0,60,0.0,0.0,0.0,0.0,0.0,0.0
6/18/2015,18,6,2015,0.0,0.0,74.0,65,0.0,0.0,0.0,0.0,0.0,0.0
6/19/2015,19,6,2015,0.46,0.0,80.0,67,0.0,1.0,0.0,0.0,0.0,0.0
6/20/2015,20,6,2015,0.01,0.0,80.0,63,1.0,0.0,0.0,0.0,0.0,0.0
6/21/2015,21,6,2015,0.48,0.0,75.0,64,0.0,0.0,0.0,0.0,0.0,0.0
6/22/2015,22,6,2015,0.23,0.0,80.0,66,0.0,0.0,0.0,0.0,0.0,0.0
6/23/2015,23,6,2015,0.0,0.0,84.0,69,0.0,0.0,0.0,0.0,0.0,0.0
6/24/2015,24,6,2015,0.26,0.0,80.0,58,0.0,1.0,0.0,0.0,0.0,0.0
6/25/2015,25,6,2015,0.0,0.0,76.0,56,0.0,0.0,0.0,0.0,0.0,0.0
6/26/2015,26,6,2015,0.12,0.0,68.0,61,1.0,0.0,0.0,0.0,0.0,0.0
6/27/2015,27,6,2015,0.26,0.0,76.0,63,0.0,0.0,0.0,0.0,0.0,0.0
6/28/2015,28,6,2015,1.58,0.0,63.0,56,0.0,0.0,0.0,0.0,0.0,0.0
6/29/2015,29,6,2015,0.03,0.0,65.0,55,0.0,0.0,0.0,0.0,0.0,0.0
6/30/2015,30,6,2015,0.09,0.0,77.0,59,0.0,0.0,0.0,0.0,0.0,0.0
7/1/2015,1,7,2015,0.47,0.0,74.0,62,0.0,1.0,0.0,0.0,0.0,0.0
7/2/2015,2,7,2015,0.0,0.0,74.0,61,0.0,0.0,0.0,0.0,0.0,0.0
7/3/2015,3,7,2015,0.0,0.0,73.0,59,0.0,0.0,0.0,0.0,0.0,0.0
7/4/2015,4,7,2015,0.78,0.0,71.0,61,0.0,0.0,0.0,0.0,0.0,0.0
7/5/2015,5,7,2015,0.25,0.0,68.0,63,1.0,0.0,0.0,0.0,0.0,0.0
7/6/2015,6,7,2015,0.02,0.0,76.0,65,1.0,0.0,0.0,0.0,0.0,0.0
7/7/2015,7,7,2015,0.31,0.0,78.0,67,0.0,0.0,0.0,0.0,0.0,0.0
7/8/2015,8,7,2015,0.33,0.0,84.0,70,1.0,0.0,0.0,0.0,0.0,0.0
7/9/2015,9,7,2015,0.1,0.0,76.0,67,0.0,0.0,0.0,0.0,0.0,0.0
7/10/2015,10,7,2015,0.09,0.0,84.0,62,0.0,0.0,0.0,0.0,0.0,0.0
7/11/2015,11,7,2015,0.0,0.0,77.0,61,1.0,0.0,0.0,0.0,0.0,0.0
7/12/2015,12,7,2015,0.0,0.0,79.0,61,0.0,0.0,0.0,0.0,0.0,0.0
7/13/2015,13,7,2015,0.0,0.0,80.0,64,0.0,0.0,0.0,0.0,0.0,0.0
7/14/2015,14,7,2015,0.16,0.0,82.0,66,0.0,1.0,0.0,0.0,0.0,0.0
7/15/2015,15,7,2015,0.51,0.0,83.0,66,0.0,1.0,0.0,0.0,0.0,0.0
7/16/2015,16,7,2015,0.02,0.0,73.0,51,0.0,0.0,0.0,0.0,0.0,0.0
7/17/2015,17,7,2015,0.0,0.0,75.0,56,0.0,0.0,0.0,0.0,0.0,0.0
7/18/2015,18,7,2015,1.47,0.0,79.0,61,0.0,1.0,0.0,0.0,0.0,0.0
7/19/2015,19,7,2015,0.16,0.0,87.0,68,1.0,0.0,0.0,0.0,0.0,0.0
7/20/2015,20,7,2015,0.69,0.0,88.0,67,0.0,1.0,0.0,0.0,0.0,0.0
7/21/2015,21,7,2015,0.03,0.0,84.0,70,0.0,0.0,0.0,0.0,0.0,0.0
7/22/2015,22,7,2015,0.05,0.0,84.0,59,0.0,0.0,0.0,0.0,0.0,0.0
7/23/2015,23,7,2015,0.0,0.0,75.0,57,0.0,0.0,0.0,0.0,0.0,0.0
7/24/2015,24,7,2015,0.0,0.0,77.0,58,0.0,0.0,0.0,0.0,0.0,0.0
7/25/2015,25,7,2015,0.0,0.0,80.0,60,0.0,0.0,0.0,0.0,0.0,0.0
7/26/2015,26,7,2015,0.0,0.0,83.0,63,0.0,0.0,0.0,0.0,0.0,0.0
7/27/2015,27,7,2015,0.18,0.0,85.0,67,1.0,1.0,0.0,0.0,0.0,0.0
7/28/2015,28,7,2015,0.0,0.0,81.0,65,1.0,0.0,0.0,0.0,0.0,0.0
7/29/2015,29,7,2015,0.0,0.0,85.0,65,0.0,0.0,0.0,0.0,0.0,0.0
7/30/2015,30,7,2015,0.02,0.0,87.0,68,0.0,0.0,0.0,0.0,0.0,0.0
